Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-03-28,1241.0,1248.0,1217.3,1230.0,1235.6,237189.0,2930.25
2018-04-02,1238.0,1264.35,1236.55,1244.0,1242.65,70546.0,879.49
2018-04-03,1245.0,1257.0,1221.1,1227.0,1227.0,48117.0,594.14
2018-04-04,1230.0,1248.95,1205.15,1213.1,1219.55,44969.0,548.99
2018-04-05,1230.0,1240.65,1220.9,1225.0,1223.95,107010.0,1309.95
2018-04-06,1225.05,1234.9,1210.0,1221.25,1221.85,20547.0,250.72
2018-04-09,1242.0,1270.65,1203.25,1210.0,1218.95,228938.0,2815.44
2018-04-10,1228.8,1244.0,1205.05,1210.0,1209.5,58091.0,709.56
2018-04-11,1211.05,1222.25,1195.0,1196.0,1198.45,38307.0,460.19
2018-04-12,1200.0,1255.0,1195.2,1199.95,1206.8,160675.0,1976.44
2018-04-13,1210.7,1222.75,1187.0,1189.9,1193.85,66615.0,797.72
2018-04-16,1193.85,1196.3,1165.0,1179.9,1174.65,60037.0,706.94
2018-04-17,1187.0,1194.95,1155.0,1161.0,1158.7,61869.0,723.64
2018-04-18,1156.0,1178.0,1145.5,1148.15,1153.6,76185.0,884.44
2018-04-19,1165.0,1175.0,1145.55,1157.3,1157.4,71909.0,836.05
2018-04-20,1167.0,1234.0,1160.25,1194.0,1194.05,310325.0,3713.56
2018-04-23,1199.9,1284.0,1195.0,1246.0,1246.1,344232.0,4301.11
2018-04-24,1246.0,1259.0,1216.3,1221.0,1223.25,93283.0,1149.81
2018-04-25,1221.0,1311.0,1221.0,1299.95,1289.25,1221193.0,15515.76
2018-04-26,1302.0,1375.0,1302.0,1343.95,1349.4,492171.0,6624.62
2018-04-27,1353.0,1363.9,1309.1,1336.1,1337.05,141781.0,1897.12
2018-04-30,1354.95,1358.0,1325.0,1325.05,1329.6,46807.0,625.73
2018-05-02,1338.9,1341.55,1290.0,1312.0,1310.4,64755.0,849.41
2018-05-03,1315.0,1319.95,1259.0,1262.0,1267.85,65013.0,837.08
2018-05-04,1266.9,1287.9,1238.0,1280.0,1276.15,123061.0,1556.42
2018-05-07,1277.45,1323.0,1270.0,1292.0,1294.8,99740.0,1290.45
2018-05-08,1308.9,1344.0,1290.0,1323.0,1324.6,159521.0,2099.88
2018-05-09,1334.65,1341.7,1315.0,1326.85,1324.45,66983.0,890.84
2018-05-10,1332.6,1336.0,1290.0,1299.9,1298.7,32580.0,425.41
2018-05-11,1308.8,1314.6,1290.0,1292.5,1294.4,28751.0,374.01
2018-05-14,1293.0,1307.9,1262.15,1273.0,1277.9,40221.0,515.82
2018-05-15,1278.0,1298.75,1225.95,1261.2,1262.2,181094.0,2279.72
2018-05-16,1268.3,1268.3,1232.05,1232.05,1239.55,60430.0,751.82
2018-05-17,1241.85,1258.0,1203.1,1239.2,1239.3,78245.0,965.58
2018-05-18,1241.95,1281.0,1231.1,1249.85,1256.9,85355.0,1069.51
2018-05-21,1245.0,1297.0,1245.0,1290.85,1291.85,74994.0,958.84
2018-05-22,1304.0,1306.0,1265.55,1272.0,1273.45,30345.0,390.58
2018-05-23,1325.0,1375.0,1287.35,1304.8,1310.7,460514.0,6170.78
2018-05-24,1307.9,1334.7,1300.0,1308.8,1313.5,60605.0,797.85
2018-05-25,1315.0,1334.0,1302.8,1320.0,1317.3,64929.0,858.87
2018-05-28,1329.7,1329.7,1300.0,1315.0,1317.55,69218.0,909.71
2018-05-29,1323.0,1355.4,1311.25,1314.25,1321.35,151079.0,2023.98
2018-05-30,1322.95,1329.4,1305.3,1315.8,1310.25,50041.0,658.26
2018-05-31,1320.0,1339.25,1280.0,1330.0,1326.0,121062.0,1602.54
2018-06-01,1337.0,1339.25,1305.35,1327.0,1327.6,43835.0,580.2
2018-06-04,1327.0,1349.0,1311.1,1347.0,1343.45,57227.0,761.85
2018-06-05,1333.0,1360.0,1287.0,1305.65,1301.6,120039.0,1598.45
2018-06-06,1310.0,1347.0,1295.05,1341.0,1339.6,90779.0,1204.81
2018-06-07,1340.0,1355.35,1329.05,1342.0,1344.15,53065.0,713.37
2018-06-08,1354.0,1362.1,1321.7,1336.0,1337.9,62247.0,838.52
2018-06-11,1349.7,1350.0,1333.0,1339.5,1337.85,26395.0,354.33
2018-06-12,1339.55,1355.0,1328.4,1332.0,1333.5,43358.0,581.44
2018-06-13,1336.25,1346.95,1328.0,1337.0,1338.25,30478.0,407.82
2018-06-14,1340.0,1350.0,1322.0,1350.0,1346.85,31521.0,422.81
2018-06-15,1347.0,1350.0,1332.5,1336.6,1341.05,22115.0,296.55
2018-06-18,1321.2,1349.4,1321.05,1330.0,1329.6,56583.0,754.52
2018-06-19,1329.6,1339.0,1308.0,1314.0,1313.85,29652.0,391.63
2018-06-20,1320.0,1327.95,1307.0,1308.6,1312.35,19310.0,254.06
2018-06-21,1312.0,1324.65,1300.5,1305.0,1305.6,20910.0,273.15
2018-06-22,1303.6,1333.5,1302.75,1321.75,1323.7,34202.0,451.91
2018-06-25,1329.9,1329.9,1283.25,1295.25,1295.85,40251.0,524.79
2018-06-26,1288.75,1311.95,1261.0,1270.0,1276.7,40042.0,513.88
2018-06-27,1278.75,1279.8,1215.55,1226.0,1225.6,58389.0,723.02
2018-06-28,1221.0,1232.45,1156.0,1173.5,1176.85,117860.0,1396.54
2018-06-29,1185.0,1237.55,1185.0,1208.5,1218.1,172422.0,2110.1
2018-07-02,1224.9,1228.0,1191.95,1217.9,1216.4,40094.0,487.7
2018-07-03,1215.0,1251.5,1203.25,1216.65,1219.35,198035.0,2427.63
2018-07-04,1209.0,1223.0,1208.9,1210.0,1216.75,24612.0,299.66
2018-07-05,1222.4,1232.0,1214.95,1227.75,1222.35,34409.0,421.23
2018-07-06,1224.2,1287.0,1219.25,1278.0,1281.95,75287.0,949.74
2018-07-09,1285.15,1337.55,1275.0,1319.4,1315.0,97142.0,1275.55
2018-07-10,1328.0,1342.2,1281.95,1286.0,1293.05,46036.0,604.81
2018-07-11,1290.0,1331.9,1286.0,1308.0,1312.25,85723.0,1128.51
2018-07-12,1323.85,1327.4,1290.0,1293.0,1298.2,54558.0,716.49
2018-07-13,1305.0,1313.45,1267.7,1295.0,1289.7,54042.0,696.07
2018-07-16,1331.0,1364.4,1299.0,1318.0,1320.5,158538.0,2114.28
2018-07-17,1329.7,1329.7,1295.15,1304.0,1300.55,35970.0,470.84
2018-07-18,1305.1,1319.0,1285.25,1290.0,1293.1,37631.0,491.48
2018-07-19,1299.95,1306.35,1251.5,1276.0,1271.25,50968.0,648.69
2018-07-20,1271.25,1299.95,1260.0,1295.0,1293.8,34872.0,445.91
2018-07-23,1304.0,1319.9,1291.0,1312.0,1307.65,86421.0,1128.58
2018-07-24,1397.3,1488.05,1385.0,1448.9,1458.0,798523.0,11595.49
2018-07-25,1450.0,1461.5,1420.05,1430.0,1430.8,94297.0,1359.68
2018-07-26,1430.0,1535.0,1420.25,1526.0,1521.75,407471.0,6104.56
2018-07-27,1521.75,1559.0,1510.5,1525.0,1534.1,139479.0,2146.15
2018-07-30,1539.65,1553.0,1495.5,1500.0,1502.65,55645.0,847.33
2018-07-31,1511.5,1511.5,1460.2,1464.5,1466.75,76371.0,1128.3
2018-08-01,1470.25,1519.7,1443.25,1470.0,1487.3,137410.0,2041.3
2018-08-02,1427.0,1449.4,1410.55,1410.7,1413.9,562107.0,8018.37
2018-08-03,1410.0,1428.65,1410.0,1420.45,1420.15,254041.0,3608.75
2018-08-06,1412.0,1440.0,1405.0,1424.0,1428.6,228153.0,3247.27
2018-08-07,1433.0,1446.0,1419.0,1423.0,1423.25,66081.0,944.89
2018-08-08,1415.0,1436.9,1415.0,1421.5,1422.25,36824.0,524.43
2018-08-09,1424.0,1434.0,1422.25,1428.35,1430.45,34946.0,499.74
2018-08-10,1434.9,1494.8,1425.1,1486.0,1486.45,223920.0,3312.52
2018-08-13,1484.0,1529.0,1471.0,1513.95,1502.65,139554.0,2109.87
2018-08-14,1502.0,1559.0,1500.2,1527.8,1531.9,88260.0,1355.48
2018-08-16,1527.9,1550.0,1520.55,1545.0,1533.15,116199.0,1785.21
2018-08-17,1548.0,1623.75,1545.1,1605.0,1609.2,268869.0,4288.19
2018-08-20,1621.95,1637.35,1576.0,1582.0,1582.8,198488.0,3197.75
2018-08-21,1590.85,1608.0,1552.0,1595.0,1585.1,131428.0,2072.81
2018-08-23,1598.5,1611.5,1580.75,1592.7,1592.65,107801.0,1721.62
2018-08-24,1600.0,1611.0,1584.4,1593.0,1592.95,106046.0,1695.45
2018-08-27,1592.95,1620.0,1590.05,1605.0,1607.6,118310.0,1900.42
2018-08-28,1618.4,1754.0,1606.1,1675.0,1679.15,460557.0,7832.74
2018-08-29,1681.0,1708.9,1660.85,1680.8,1683.25,107706.0,1820.22
2018-08-30,1683.25,1754.0,1683.25,1729.95,1727.4,202137.0,3492.6
2018-08-31,1719.0,1775.0,1703.0,1750.0,1761.65,165569.0,2900.2
2018-09-03,1774.0,1855.0,1751.25,1759.95,1758.15,331277.0,5956.1
2018-09-04,1758.0,1795.0,1722.65,1738.05,1736.5,174272.0,3067.67
2018-09-05,1738.05,1767.9,1720.0,1734.0,1733.9,231556.0,4043.36
2018-09-06,1738.5,1785.5,1731.15,1744.8,1740.1,107230.0,1880.11
2018-09-07,1799.0,1799.0,1725.85,1750.0,1749.3,375695.0,6577.68
2018-09-10,1758.0,1766.25,1708.9,1729.0,1724.45,80253.0,1390.83
2018-09-11,1738.25,1753.25,1654.45,1688.6,1682.9,98958.0,1690.8
2018-09-12,1685.25,1697.0,1604.55,1625.0,1633.0,142875.0,2341.13
2018-09-14,1644.45,1689.25,1624.0,1640.0,1633.6,119950.0,1980.13
2018-09-17,1630.0,1689.0,1630.0,1685.85,1679.2,154814.0,2570.91
2018-09-18,1689.25,1715.3,1682.2,1711.6,1707.0,76135.0,1294.4
2018-09-19,1720.0,1729.0,1671.1,1700.0,1690.95,125409.0,2130.18
2018-09-21,1706.15,1709.0,1450.0,1660.1,1664.35,157143.0,2552.42
2018-09-24,1665.0,1678.0,1610.25,1665.0,1661.4,76139.0,1255.0
2018-09-25,1668.0,1784.0,1661.4,1699.0,1695.1,280534.0,4831.24
2018-09-26,1708.7,1773.0,1708.7,1726.0,1728.0,142492.0,2479.28
2018-09-27,1726.0,1739.95,1690.0,1722.0,1712.15,74972.0,1283.88
2018-09-28,1712.0,1759.0,1643.0,1740.0,1736.25,192226.0,3322.29
2018-10-01,1690.0,1754.2,1690.0,1725.0,1723.2,85908.0,1482.03
2018-10-03,1720.0,1775.0,1715.15,1726.15,1726.1,110928.0,1940.78
2018-10-04,1720.0,1730.0,1638.05,1648.0,1650.8,81212.0,1356.23
2018-10-05,1640.0,1644.9,1510.0,1534.0,1550.65,97597.0,1537.35
2018-10-08,1522.25,1585.0,1486.1,1504.95,1510.3,107791.0,1662.68
2018-10-09,1520.0,1547.85,1451.65,1467.75,1470.3,78855.0,1178.92
2018-10-10,1483.9,1515.2,1432.1,1449.25,1445.0,216485.0,3164.07
2018-10-11,1420.0,1420.0,1366.45,1375.05,1375.95,115540.0,1603.85
2018-10-12,1385.0,1496.3,1385.0,1485.0,1479.0,281526.0,4115.65
2018-10-15,1497.0,1639.0,1497.0,1625.0,1618.0,327834.0,5179.66
2018-10-16,1632.95,1659.3,1621.1,1658.95,1650.1,127302.0,2091.35
2018-10-17,1659.5,1659.5,1540.0,1546.95,1550.0,160408.0,2529.74
2018-10-19,1550.0,1590.0,1513.35,1560.0,1560.8,108509.0,1677.32
2018-10-22,1579.85,1579.85,1480.3,1506.0,1496.3,106523.0,1625.57
2018-10-23,1487.0,1518.9,1471.95,1495.0,1496.9,81103.0,1212.77
2018-10-24,1502.0,1512.0,1420.0,1451.0,1437.75,119317.0,1729.07
2018-10-25,1445.0,1494.7,1425.0,1458.55,1454.75,116793.0,1710.76
2018-10-26,1525.0,1587.6,1496.0,1563.0,1559.95,306731.0,4743.84
2018-10-29,1588.0,1728.9,1575.15,1657.0,1663.45,337343.0,5583.97
2018-10-30,1657.0,1715.0,1656.95,1681.0,1675.45,133793.0,2251.53
2018-10-31,1688.9,1728.9,1688.2,1700.5,1700.8,130212.0,2219.97
2018-11-01,1719.0,1765.65,1719.0,1745.0,1748.55,147228.0,2576.01
2018-11-02,1759.95,1769.0,1660.0,1679.7,1673.2,101167.0,1724.64
2018-11-05,1684.95,1698.9,1656.25,1665.0,1664.9,64154.0,1071.94
2018-11-06,1679.9,1679.9,1653.0,1660.0,1661.55,33971.0,565.62
2018-11-07,1685.0,1700.0,1670.05,1690.0,1690.4,10046.0,169.55
2018-11-09,1701.0,1705.0,1659.3,1669.0,1664.35,83071.0,1395.89
2018-11-12,1670.25,1684.65,1648.25,1652.0,1658.65,109899.0,1838.06
2018-11-13,1655.0,1666.0,1600.9,1604.0,1606.7,49939.0,807.23
2018-11-14,1606.0,1615.9,1551.0,1551.0,1564.75,60864.0,959.15
2018-11-15,1584.85,1584.85,1550.0,1555.0,1558.6,38572.0,604.22
2018-11-16,1550.0,1550.0,1491.0,1518.0,1518.15,158536.0,2409.05
2018-11-19,1534.8,1556.95,1520.05,1542.5,1541.45,74238.0,1144.55
2018-11-20,1539.75,1539.75,1495.5,1505.0,1508.3,44636.0,677.43
2018-11-21,1519.95,1519.95,1471.0,1515.0,1510.1,58190.0,870.75
2018-11-22,1505.0,1541.95,1496.0,1513.05,1510.65,85821.0,1307.41
2018-11-26,1540.0,1544.0,1491.0,1528.0,1527.9,46571.0,708.76
2018-11-27,1535.0,1535.0,1510.1,1519.95,1520.4,36646.0,557.2
2018-11-28,1517.0,1589.0,1517.0,1569.1,1568.2,144532.0,2270.27
2018-11-29,1575.0,1579.85,1495.0,1506.9,1535.55,96293.0,1491.18
2018-11-30,1514.9,1565.0,1510.0,1550.0,1549.1,66075.0,1021.93
2018-12-03,1564.7,1575.0,1538.65,1547.15,1550.6,53350.0,828.62
2018-12-04,1540.2,1574.65,1537.55,1546.0,1552.7,117357.0,1821.66
2018-12-05,1550.0,1590.0,1545.1,1575.6,1576.8,61491.0,961.9
2018-12-06,1573.9,1573.9,1512.0,1516.1,1515.05,46922.0,718.02
2018-12-07,1526.95,1544.0,1515.1,1530.0,1534.2,86432.0,1324.27
2018-12-10,1528.0,1556.0,1501.0,1550.45,1551.2,50798.0,780.05
2018-12-11,1507.0,1579.5,1507.0,1550.0,1551.0,85742.0,1338.12
2018-12-12,1569.95,1585.0,1547.0,1568.85,1572.05,65681.0,1028.12
2018-12-13,1585.0,1618.0,1560.3,1598.0,1599.55,167335.0,2671.29
2018-12-14,1617.0,1664.2,1598.0,1632.0,1635.75,150967.0,2464.25
2018-12-17,1642.9,1649.0,1606.5,1644.0,1645.1,70647.0,1152.98
2018-12-18,1635.0,1649.5,1605.5,1615.0,1614.05,46583.0,759.46
2018-12-19,1611.0,1629.9,1582.0,1610.0,1609.0,59158.0,949.87
2018-12-20,1616.8,1664.1,1614.0,1625.0,1636.85,118804.0,1958.11
2018-12-21,1641.1,1659.9,1610.0,1653.0,1651.8,87105.0,1433.11
2018-12-24,1660.0,1699.0,1652.3,1689.9,1687.05,96516.0,1625.48
2018-12-26,1680.55,1709.9,1653.25,1690.0,1691.55,77194.0,1297.42
2018-12-27,1692.0,1709.0,1680.0,1681.0,1684.65,50387.0,852.92
2018-12-28,1694.55,1703.0,1661.15,1699.8,1699.45,98478.0,1659.98
2018-12-31,1715.0,1739.95,1695.0,1700.05,1708.35,212014.0,3650.23
2019-01-01,1716.9,1723.9,1691.1,1715.95,1716.65,36717.0,629.01
2019-01-02,1714.95,1729.95,1698.25,1698.65,1701.8,65474.0,1124.51
2019-01-03,1712.25,1712.25,1613.0,1625.15,1621.85,155781.0,2585.55
2019-01-04,1635.0,1641.5,1590.0,1623.0,1624.0,152819.0,2473.94
